sample,student_name,trial,reaction_time
315,Isabel Santos,6,237.7
315,Isabel Santos,7,485.0
315,Isabel Santos,8,319.9
315,Isabel Santos,9,293.2
315,Isabel Santos,10,388.5
315,Jack Williams,1,333.2
315,Jack Williams,2,386.9
315,Jack Williams,3,354.7
315,Jack Williams,4,319.8
315,Jack Williams,5,327.8
315,Jack Williams,6,390.4
315,Jack Williams,7,274.4
315,Jack Williams,8,39.2
315,Jack Williams,9,247.8
315,Jack Williams,10,377.7
315,Kezia Adeyemi,1,329.6
315,Kezia Adeyemi,2,371.0
315,Kezia Adeyemi,3,359.4
315,Kezia Adeyemi,4,467.6
315,Kezia Adeyemi,5,293.4
315,Kezia Adeyemi,6,312.3
315,Kezia Adeyemi,7,380.6
315,Kezia Adeyemi,8,350.1
315,Kezia Adeyemi,9,343.3
315,Kezia Adeyemi,10,255.7
315,Liam O'Brien,1,414.5
315,Liam O'Brien,2,250.4
315,Liam O'Brien,3,328.2
315,Liam O'Brien,4,213.1
315,Liam O'Brien,5,332.7
315,Liam O'Brien,6,283.5
315,Liam O'Brien,7,242.2
315,Liam O'Brien,8,401.8
315,Liam O'Brien,9,316.3
315,Liam O'Brien,10,319.1
315,Maya Singh,1,294.4
315,Maya Singh,2,254.4
315,Maya Singh,3,331.7
315,Maya Singh,4,309.8
315,Maya Singh,5,464.9
315,Maya Singh,6,302.1
315,Maya Singh,7,272.5
315,Maya Singh,8,521.4
315,Maya Singh,9,342.2
315,Maya Singh,10,375.8
315,Noah Clarke,1,386.7
315,Noah Clarke,2,431.5
315,Noah Clarke,3,270.6
315,Noah Clarke,4,345.4
315,Noah Clarke,5,439.1
315,Noah Clarke,6,390.7
315,Noah Clarke,7,268.8
315,Noah Clarke,8,245.2
315,Noah Clarke,9,161.5
315,Noah Clarke,10,371.2
315,Priya Sharma,1,394.7
315,Priya Sharma,2,402.3
315,Priya Sharma,3,288.7
315,Priya Sharma,4,241.3
315,Priya Sharma,5,319.0
315,Priya Sharma,6,363.5
315,Priya Sharma,7,226.1
315,Priya Sharma,8,375.3
315,Priya Sharma,9,409.9
315,Priya Sharma,10,307.5
315,Oscar Bennett,1,291.8
315,Oscar Bennett,2,392.2
315,Oscar Bennett,3,443.3
315,Oscar Bennett,4,229.7
315,Oscar Bennett,5,221.6
315,Oscar Bennett,6,381.1
315,Oscar Bennett,7,362.1
315,Oscar Bennett,8,331.5
315,Oscar Bennett,9,245.8
315,Oscar Bennett,10,308.7
315,Ravi Kapoor,1,252.0
315,Ravi Kapoor,2,189.0
315,Ravi Kapoor,3,351.2
315,Ravi Kapoor,4,352.6
315,Ravi Kapoor,5,250.5
315,Ravi Kapoor,6,294.5
315,Ravi Kapoor,7,393.5
315,Ravi Kapoor,8,363.4
315,Ravi Kapoor,9,328.4
315,Ravi Kapoor,10,269.8
315,Sofia Lindqvist,1,233.0
315,Sofia Lindqvist,2,301.9
315,Sofia Lindqvist,3,222.8
315,Sofia Lindqvist,4,439.8
315,Sofia Lindqvist,5,325.4
315,Sofia Lindqvist,6,292.1
315,Sofia Lindqvist,7,337.3
315,Sofia Lindqvist,8,419.3
315,Sofia Lindqvist,9,345.8
315,Sofia Lindqvist,10,320.9
315,Tariq Hassan,1,431.0
315,Tariq Hassan,2,263.6
315,Tariq Hassan,3,344.4
315,Tariq Hassan,4,426.3
315,Tariq Hassan,5,164.0
315,Tariq Hassan,6,346.8
315,Tariq Hassan,7,389.7
315,Tariq Hassan,8,295.8
315,Tariq Hassan,9,330.5
315,Tariq Hassan,10,196.4
315,Uma Devi,1,319.2
315,Uma Devi,2,381.3
315,Uma Devi,3,248.5
315,Uma Devi,4,288.1
315,Uma Devi,5,228.1
315,Uma Devi,6,420.4
315,Uma Devi,7,476.3
315,Uma Devi,8,419.7
315,Uma Devi,9,264.5
315,Uma Devi,10,339.3
316,Alice Johnson,1,471.6
316,Alice Johnson,2,408.2
316,Alice Johnson,3,268.0
316,Alice Johnson,4,301.0
316,Alice Johnson,5,368.2
316,Alice Johnson,6,452.6
316,Alice Johnson,7,474.3
316,Alice Johnson,8,280.0
316,Alice Johnson,9,259.8
316,Alice Johnson,10,436.6
316,Ben Okafor,1,282.6
316,Ben Okafor,2,235.3
316,Ben Okafor,3,228.9
316,Ben Okafor,4,321.3
316,Ben Okafor,5,369.0
316,Ben Okafor,6,471.9
316,Ben Okafor,7,425.5
316,Ben Okafor,8,212.9
316,Ben Okafor,9,328.6
316,Ben Okafor,10,470.2
316,Chloe Martinez,1,254.6
316,Chloe Martinez,2,333.0
316,Chloe Martinez,3,259.6
316,Chloe Martinez,4,179.5
316,Chloe Martinez,5,331.7
316,Chloe Martinez,6,294.2
316,Chloe Martinez,7,247.8
316,Chloe Martinez,8,255.5
316,Chloe Martinez,9,338.5
316,Chloe Martinez,10,392.1
316,David Kim,1,284.1
316,David Kim,2,376.3
316,David Kim,3,407.9
316,David Kim,4,272.1
316,David Kim,5,381.8
316,David Kim,6,427.2
316,David Kim,7,436.3
316,David Kim,8,355.0
316,David Kim,9,260.1
316,David Kim,10,367.3
316,Emma Thompson,1,413.8
316,Emma Thompson,2,402.9
316,Emma Thompson,3,438.4
316,Emma Thompson,4,173.1
316,Emma Thompson,5,314.9
316,Emma Thompson,6,301.2
316,Emma Thompson,7,337.3
316,Emma Thompson,8,355.2
316,Emma Thompson,9,345.0
316,Emma Thompson,10,257.4
316,Faisal Rahman,1,255.7
316,Faisal Rahman,2,417.6
316,Faisal Rahman,3,417.7
316,Faisal Rahman,4,359.1
316,Faisal Rahman,5,334.0
316,Faisal Rahman,6,360.2
316,Faisal Rahman,7,354.1
316,Faisal Rahman,8,340.5
316,Faisal Rahman,9,321.9
316,Faisal Rahman,10,418.6
316,Grace Chen,1,413.8
316,Grace Chen,2,185.8
316,Grace Chen,3,412.8
316,Grace Chen,4,335.6
316,Grace Chen,5,391.5
316,Grace Chen,6,251.5
316,Grace Chen,7,339.9
316,Grace Chen,8,318.4
316,Grace Chen,9,301.2
316,Grace Chen,10,222.1
316,Harry Patel,1,376.7
316,Harry Patel,2,440.7
316,Harry Patel,3,416.5
316,Harry Patel,4,310.0
316,Harry Patel,5,288.2
316,Harry Patel,6,275.1
316,Harry Patel,7,502.7
316,Harry Patel,8,286.8
316,Harry Patel,9,233.6
316,Harry Patel,10,337.9
316,Isabel Santos,1,402.5
316,Isabel Santos,2,400.3
316,Isabel Santos,3,475.2
316,Isabel Santos,4,367.2
316,Isabel Santos,5,289.6
316,Isabel Santos,6,374.6
316,Isabel Santos,7,365.9
316,Isabel Santos,8,201.9
316,Isabel Santos,9,324.2
316,Isabel Santos,10,293.2
316,Jack Williams,1,342.8
316,Jack Williams,2,405.8
316,Jack Williams,3,349.9
316,Jack Williams,4,279.2
316,Jack Williams,5,385.4
316,Jack Williams,6,258.9
316,Jack Williams,7,327.9
316,Jack Williams,8,242.3
316,Jack Williams,9,365.4
316,Jack Williams,10,485.7
316,Kezia Adeyemi,1,375.4
316,Kezia Adeyemi,2,364.5
316,Kezia Adeyemi,3,241.3
316,Kezia Adeyemi,4,246.1
316,Kezia Adeyemi,5,351.8
316,Kezia Adeyemi,6,367.5
316,Kezia Adeyemi,7,249.2
316,Kezia Adeyemi,8,196.5
316,Kezia Adeyemi,9,415.8
316,Kezia Adeyemi,10,452.5
316,Liam O'Brien,1,302.1
316,Liam O'Brien,2,134.1
316,Liam O'Brien,3,343.2
316,Liam O'Brien,4,478.6
316,Liam O'Brien,5,471.4
316,Liam O'Brien,6,229.5
316,Liam O'Brien,7,407.4
316,Liam O'Brien,8,288.8
316,Liam O'Brien,9,238.2
316,Liam O'Brien,10,430.2
316,Maya Singh,1,391.6
316,Maya Singh,2,385.2
316,Maya Singh,3,324.9
316,Maya Singh,4,326.8
316,Maya Singh,5,256.4
316,Maya Singh,6,226.5
316,Maya Singh,7,445.8
316,Maya Singh,8,353.6
316,Maya Singh,9,417.4
316,Maya Singh,10,299.0
316,Noah Clarke,1,520.8
316,Noah Clarke,2,217.5
316,Noah Clarke,3,478.6
316,Noah Clarke,4,223.3
316,Noah Clarke,5,451.9
316,Noah Clarke,6,419.5
316,Noah Clarke,7,323.0
316,Noah Clarke,8,342.1
316,Noah Clarke,9,251.6
316,Noah Clarke,10,312.2
316,Priya Sharma,1,395.1
316,Priya Sharma,2,273.7
316,Priya Sharma,3,295.5
316,Priya Sharma,4,400.8
316,Priya Sharma,5,362.9
316,Priya Sharma,6,348.2
316,Priya Sharma,7,254.9
316,Priya Sharma,8,238.5
316,Priya Sharma,9,293.4
316,Priya Sharma,10,351.0
316,Oscar Bennett,1,309.8
316,Oscar Bennett,2,457.3
316,Oscar Bennett,3,233.5
316,Oscar Bennett,4,303.3
316,Oscar Bennett,5,262.7
316,Oscar Bennett,6,298.9
316,Oscar Bennett,7,197.3
316,Oscar Bennett,8,273.5
316,Oscar Bennett,9,135.8
316,Oscar Bennett,10,287.5
316,Ravi Kapoor,1,301.7
316,Ravi Kapoor,2,321.8
316,Ravi Kapoor,3,284.4
316,Ravi Kapoor,4,360.1
316,Ravi Kapoor,5,360.2
316,Ravi Kapoor,6,242.9
316,Ravi Kapoor,7,445.5
316,Ravi Kapoor,8,188.1
316,Ravi Kapoor,9,317.7
316,Ravi Kapoor,10,393.1
316,Sofia Lindqvist,1,344.1
316,Sofia Lindqvist,2,293.9
316,Sofia Lindqvist,3,258.9
316,Sofia Lindqvist,4,298.0
316,Sofia Lindqvist,5,377.3
316,Sofia Lindqvist,6,261.4
316,Sofia Lindqvist,7,311.3
316,Sofia Lindqvist,8,189.5
316,Sofia Lindqvist,9,286.4
316,Sofia Lindqvist,10,511.4
316,Tariq Hassan,1,454.4
316,Tariq Hassan,2,247.7
316,Tariq Hassan,3,244.1
316,Tariq Hassan,4,363.5
316,Tariq Hassan,5,402.6
316,Tariq Hassan,6,188.2
316,Tariq Hassan,7,192.9
316,Tariq Hassan,8,466.8
316,Tariq Hassan,9,261.3
316,Tariq Hassan,10,239.5
316,Uma Devi,1,318.7
316,Uma Devi,2,236.6
316,Uma Devi,3,238.7
316,Uma Devi,4,159.3
316,Uma Devi,5,126.0
316,Uma Devi,6,445.7
316,Uma Devi,7,322.3
316,Uma Devi,8,303.0
316,Uma Devi,9,238.9
316,Uma Devi,10,331.0
317,Alice Johnson,1,232.5
317,Alice Johnson,2,576.3
317,Alice Johnson,3,412.3
317,Alice Johnson,4,423.4
317,Alice Johnson,5,325.6
317,Alice Johnson,6,459.0
317,Alice Johnson,7,263.7
317,Alice Johnson,8,444.8
317,Alice Johnson,9,451.4
317,Alice Johnson,10,507.1
317,Ben Okafor,1,220.4
317,Ben Okafor,2,287.8
317,Ben Okafor,3,275.5
317,Ben Okafor,4,356.2
317,Ben Okafor,5,562.5
317,Ben Okafor,6,387.8
317,Ben Okafor,7,189.0
317,Ben Okafor,8,265.8
317,Ben Okafor,9,287.7
317,Ben Okafor,10,350.0
317,Chloe Martinez,1,251.8
317,Chloe Martinez,2,161.8
317,Chloe Martinez,3,344.8
317,Chloe Martinez,4,280.8
317,Chloe Martinez,5,338.7
317,Chloe Martinez,6,295.9
317,Chloe Martinez,7,215.2
317,Chloe Martinez,8,309.7
317,Chloe Martinez,9,307.4
317,Chloe Martinez,10,253.0
317,David Kim,1,344.9
317,David Kim,2,260.0
317,David Kim,3,172.4
317,David Kim,4,310.3
317,David Kim,5,307.3
317,David Kim,6,277.9
317,David Kim,7,275.1
317,David Kim,8,255.8
317,David Kim,9,367.3
317,David Kim,10,340.5
317,Emma Thompson,1,451.5
317,Emma Thompson,2,178.5
317,Emma Thompson,3,422.6
317,Emma Thompson,4,322.6
317,Emma Thompson,5,408.4
317,Emma Thompson,6,375.5
317,Emma Thompson,7,354.7
317,Emma Thompson,8,290.5
317,Emma Thompson,9,334.3
317,Emma Thompson,10,338.2
317,Faisal Rahman,1,428.0
317,Faisal Rahman,2,533.7
317,Faisal Rahman,3,254.2
317,Faisal Rahman,4,436.3
317,Faisal Rahman,5,420.5
317,Faisal Rahman,6,343.2
317,Faisal Rahman,7,397.1
317,Faisal Rahman,8,366.2
317,Faisal Rahman,9,471.4
317,Faisal Rahman,10,493.6
317,Grace Chen,1,380.3
317,Grace Chen,2,177.4
317,Grace Chen,3,138.5
317,Grace Chen,4,269.9
317,Grace Chen,5,123.5
317,Grace Chen,6,308.8
317,Grace Chen,7,272.1
317,Grace Chen,8,226.8
317,Grace Chen,9,400.5
317,Grace Chen,10,319.6
317,Harry Patel,1,245.4
317,Harry Patel,2,328.3
317,Harry Patel,3,435.1
317,Harry Patel,4,483.1
317,Harry Patel,5,490.4
317,Harry Patel,6,383.6
317,Harry Patel,7,392.2
317,Harry Patel,8,390.4
317,Harry Patel,9,347.2
317,Harry Patel,10,269.5
317,Isabel Santos,1,322.2
317,Isabel Santos,2,339.1
317,Isabel Santos,3,273.8
317,Isabel Santos,4,404.1
317,Isabel Santos,5,472.8
317,Isabel Santos,6,179.9
317,Isabel Santos,7,243.0
317,Isabel Santos,8,295.5
317,Isabel Santos,9,400.9
317,Isabel Santos,10,450.9
317,Jack Williams,1,424.6
317,Jack Williams,2,362.6
317,Jack Williams,3,206.7
317,Jack Williams,4,329.1
317,Jack Williams,5,325.5
317,Jack Williams,6,363.7
317,Jack Williams,7,355.9
317,Jack Williams,8,513.1
317,Jack Williams,9,293.1
317,Jack Williams,10,299.7
317,Kezia Adeyemi,1,372.7
317,Kezia Adeyemi,2,341.3
317,Kezia Adeyemi,3,296.5
317,Kezia Adeyemi,4,314.0
317,Kezia Adeyemi,5,195.7
317,Kezia Adeyemi,6,305.2
317,Kezia Adeyemi,7,328.6
317,Kezia Adeyemi,8,-8.5
317,Kezia Adeyemi,9,229.1
317,Kezia Adeyemi,10,287.5
317,Liam O'Brien,1,423.2
317,Liam O'Brien,2,249.6
317,Liam O'Brien,3,264.8
317,Liam O'Brien,4,257.9
317,Liam O'Brien,5,267.3
317,Liam O'Brien,6,306.5
317,Liam O'Brien,7,316.3
317,Liam O'Brien,8,253.7
317,Liam O'Brien,9,476.2
317,Liam O'Brien,10,338.4
317,Maya Singh,1,352.1
317,Maya Singh,2,299.9
317,Maya Singh,3,444.5
317,Maya Singh,4,256.1
317,Maya Singh,5,414.8
317,Maya Singh,6,158.0
317,Maya Singh,7,429.9
317,Maya Singh,8,361.5
317,Maya Singh,9,239.1
317,Maya Singh,10,232.6
317,Noah Clarke,1,435.4
317,Noah Clarke,2,454.1
317,Noah Clarke,3,357.9
317,Noah Clarke,4,418.9
317,Noah Clarke,5,247.2
317,Noah Clarke,6,514.8
317,Noah Clarke,7,389.9
317,Noah Clarke,8,306.8
317,Noah Clarke,9,429.6
317,Noah Clarke,10,414.2
317,Priya Sharma,1,266.5
317,Priya Sharma,2,394.3
317,Priya Sharma,3,548.4
317,Priya Sharma,4,173.4
317,Priya Sharma,5,253.5
317,Priya Sharma,6,252.1
317,Priya Sharma,7,335.0
317,Priya Sharma,8,361.1
317,Priya Sharma,9,446.8
317,Priya Sharma,10,393.3
317,Oscar Bennett,1,221.5
317,Oscar Bennett,2,315.6
317,Oscar Bennett,3,357.5
317,Oscar Bennett,4,359.2
317,Oscar Bennett,5,328.1
317,Oscar Bennett,6,362.3
317,Oscar Bennett,7,412.8
317,Oscar Bennett,8,407.1
317,Oscar Bennett,9,333.3
317,Oscar Bennett,10,499.8
317,Ravi Kapoor,1,333.4
317,Ravi Kapoor,2,515.7
317,Ravi Kapoor,3,364.9
317,Ravi Kapoor,4,497.8
317,Ravi Kapoor,5,301.2
317,Ravi Kapoor,6,314.8
317,Ravi Kapoor,7,291.4
317,Ravi Kapoor,8,318.8
317,Ravi Kapoor,9,190.8
317,Ravi Kapoor,10,362.8
317,Sofia Lindqvist,1,467.3
317,Sofia Lindqvist,2,394.5
317,Sofia Lindqvist,3,250.3
317,Sofia Lindqvist,4,423.9
317,Sofia Lindqvist,5,205.1
317,Sofia Lindqvist,6,392.3
317,Sofia Lindqvist,7,320.1
317,Sofia Lindqvist,8,392.6
317,Sofia Lindqvist,9,302.0
317,Sofia Lindqvist,10,511.4
317,Tariq Hassan,1,245.3
317,Tariq Hassan,2,261.8
317,Tariq Hassan,3,444.2
317,Tariq Hassan,4,288.6
317,Tariq Hassan,5,354.5
317,Tariq Hassan,6,345.9
317,Tariq Hassan,7,264.4
317,Tariq Hassan,8,415.0
317,Tariq Hassan,9,320.8
317,Tariq Hassan,10,418.2
317,Uma Devi,1,436.5
317,Uma Devi,2,347.2
317,Uma Devi,3,353.3
317,Uma Devi,4,294.1
317,Uma Devi,5,549.0
317,Uma Devi,6,335.7
317,Uma Devi,7,268.7
317,Uma Devi,8,194.3
317,Uma Devi,9,110.9
317,Uma Devi,10,388.4
318,Alice Johnson,1,293.5
318,Alice Johnson,2,558.1
318,Alice Johnson,3,316.0
318,Alice Johnson,4,230.8
318,Alice Johnson,5,403.8
318,Alice Johnson,6,372.2
318,Alice Johnson,7,258.5
318,Alice Johnson,8,362.7
318,Alice Johnson,9,236.7
318,Alice Johnson,10,402.5
318,Ben Okafor,1,191.2
318,Ben Okafor,2,301.3
318,Ben Okafor,3,135.9
318,Ben Okafor,4,349.7
318,Ben Okafor,5,128.5
318,Ben Okafor,6,431.3
318,Ben Okafor,7,217.4
318,Ben Okafor,8,301.0
318,Ben Okafor,9,358.5
318,Ben Okafor,10,352.0
318,Chloe Martinez,1,337.8
318,Chloe Martinez,2,174.9
318,Chloe Martinez,3,123.7
318,Chloe Martinez,4,371.3
318,Chloe Martinez,5,389.5
318,Chloe Martinez,6,277.7
318,Chloe Martinez,7,536.3
318,Chloe Martinez,8,311.6
318,Chloe Martinez,9,227.5
318,Chloe Martinez,10,313.7
318,David Kim,1,260.9
318,David Kim,2,357.7
318,David Kim,3,345.5
318,David Kim,4,233.5
318,David Kim,5,245.1
318,David Kim,6,356.9
318,David Kim,7,186.2
318,David Kim,8,258.5
318,David Kim,9,282.3
318,David Kim,10,364.9
318,Emma Thompson,1,175.0
318,Emma Thompson,2,48.3
318,Emma Thompson,3,370.0
318,Emma Thompson,4,99.1
318,Emma Thompson,5,202.9
318,Emma Thompson,6,301.2
318,Emma Thompson,7,103.8
318,Emma Thompson,8,285.3
318,Emma Thompson,9,238.0
318,Emma Thompson,10,338.9
318,Faisal Rahman,1,352.3
318,Faisal Rahman,2,301.1
318,Faisal Rahman,3,354.5
318,Faisal Rahman,4,118.0
318,Faisal Rahman,5,411.3
318,Faisal Rahman,6,247.6
318,Faisal Rahman,7,319.2
318,Faisal Rahman,8,217.0
318,Faisal Rahman,9,234.2
318,Faisal Rahman,10,330.3
318,Grace Chen,1,395.7
318,Grace Chen,2,408.9
318,Grace Chen,3,375.9
318,Grace Chen,4,456.2
318,Grace Chen,5,277.0
318,Grace Chen,6,238.0
318,Grace Chen,7,265.1
318,Grace Chen,8,263.5
318,Grace Chen,9,148.6
318,Grace Chen,10,144.0
318,Harry Patel,1,464.2
318,Harry Patel,2,262.7
318,Harry Patel,3,320.7
318,Harry Patel,4,246.4
318,Harry Patel,5,376.8
318,Harry Patel,6,322.2
318,Harry Patel,7,321.0
318,Harry Patel,8,340.9
318,Harry Patel,9,356.1
318,Harry Patel,10,298.4
318,Isabel Santos,1,458.7
318,Isabel Santos,2,336.5
318,Isabel Santos,3,529.3
318,Isabel Santos,4,277.5
318,Isabel Santos,5,296.9
318,Isabel Santos,6,357.0
318,Isabel Santos,7,375.6
318,Isabel Santos,8,127.0
318,Isabel Santos,9,247.4
318,Isabel Santos,10,253.4
318,Jack Williams,1,285.8
318,Jack Williams,2,399.4
318,Jack Williams,3,408.3
318,Jack Williams,4,219.3
318,Jack Williams,5,431.1
318,Jack Williams,6,174.5
318,Jack Williams,7,262.4
318,Jack Williams,8,267.1
318,Jack Williams,9,351.0
318,Jack Williams,10,337.6
318,Kezia Adeyemi,1,271.5
318,Kezia Adeyemi,2,417.9
318,Kezia Adeyemi,3,184.1
318,Kezia Adeyemi,4,510.0
318,Kezia Adeyemi,5,444.0
318,Kezia Adeyemi,6,319.2
318,Kezia Adeyemi,7,363.2
318,Kezia Adeyemi,8,316.8
318,Kezia Adeyemi,9,220.5
318,Kezia Adeyemi,10,290.2
318,Liam O'Brien,1,229.7
318,Liam O'Brien,2,302.3
318,Liam O'Brien,3,373.7
318,Liam O'Brien,4,392.4
318,Liam O'Brien,5,308.6
318,Liam O'Brien,6,333.9
318,Liam O'Brien,7,143.4
318,Liam O'Brien,8,304.0
318,Liam O'Brien,9,377.2
318,Liam O'Brien,10,235.3
318,Maya Singh,1,403.9
318,Maya Singh,2,258.7
318,Maya Singh,3,353.6
318,Maya Singh,4,296.9
318,Maya Singh,5,185.2
318,Maya Singh,6,220.8
318,Maya Singh,7,271.0
318,Maya Singh,8,223.8
318,Maya Singh,9,255.6
318,Maya Singh,10,197.7
318,Noah Clarke,1,292.0
318,Noah Clarke,2,386.3
318,Noah Clarke,3,319.7
318,Noah Clarke,4,441.3
318,Noah Clarke,5,288.1
318,Noah Clarke,6,187.0
318,Noah Clarke,7,381.3
318,Noah Clarke,8,224.9
318,Noah Clarke,9,371.7
318,Noah Clarke,10,303.6
318,Priya Sharma,1,341.0
318,Priya Sharma,2,182.6
318,Priya Sharma,3,384.9
318,Priya Sharma,4,357.9
318,Priya Sharma,5,407.6
318,Priya Sharma,6,445.1
318,Priya Sharma,7,375.0
318,Priya Sharma,8,379.2
318,Priya Sharma,9,181.6
318,Priya Sharma,10,282.2
318,Oscar Bennett,1,250.7
318,Oscar Bennett,2,266.3
318,Oscar Bennett,3,256.8
318,Oscar Bennett,4,330.9
318,Oscar Bennett,5,225.7
318,Oscar Bennett,6,421.7
318,Oscar Bennett,7,395.9
318,Oscar Bennett,8,188.3
318,Oscar Bennett,9,255.0
318,Oscar Bennett,10,378.5
318,Ravi Kapoor,1,467.9
318,Ravi Kapoor,2,345.0
318,Ravi Kapoor,3,311.4
318,Ravi Kapoor,4,365.6
318,Ravi Kapoor,5,455.6
318,Ravi Kapoor,6,249.2
318,Ravi Kapoor,7,218.4
318,Ravi Kapoor,8,212.4
318,Ravi Kapoor,9,281.8
318,Ravi Kapoor,10,299.2
318,Sofia Lindqvist,1,410.2
318,Sofia Lindqvist,2,199.7
318,Sofia Lindqvist,3,343.4
318,Sofia Lindqvist,4,462.9
318,Sofia Lindqvist,5,322.5
318,Sofia Lindqvist,6,318.8
318,Sofia Lindqvist,7,145.3
318,Sofia Lindqvist,8,271.2
318,Sofia Lindqvist,9,238.3
318,Sofia Lindqvist,10,230.8
318,Tariq Hassan,1,323.7
318,Tariq Hassan,2,389.8
318,Tariq Hassan,3,162.8
318,Tariq Hassan,4,255.0
318,Tariq Hassan,5,405.6
318,Tariq Hassan,6,80.8
318,Tariq Hassan,7,388.6
318,Tariq Hassan,8,434.9
318,Tariq Hassan,9,246.6
318,Tariq Hassan,10,312.3
318,Uma Devi,1,182.3
318,Uma Devi,2,274.8
318,Uma Devi,3,378.3
318,Uma Devi,4,120.0
318,Uma Devi,5,218.1
318,Uma Devi,6,233.4
318,Uma Devi,7,174.1
318,Uma Devi,8,322.3
318,Uma Devi,9,64.1
318,Uma Devi,10,265.5
319,Alice Johnson,1,336.8
319,Alice Johnson,2,278.6
319,Alice Johnson,3,446.4
319,Alice Johnson,4,307.6
319,Alice Johnson,5,492.5
319,Alice Johnson,6,242.7
319,Alice Johnson,7,353.3
319,Alice Johnson,8,212.9
319,Alice Johnson,9,252.1
319,Alice Johnson,10,156.4
319,Ben Okafor,1,346.1
319,Ben Okafor,2,204.4
319,Ben Okafor,3,406.8
319,Ben Okafor,4,238.7
319,Ben Okafor,5,389.7
319,Ben Okafor,6,374.0
319,Ben Okafor,7,475.6
319,Ben Okafor,8,405.8
319,Ben Okafor,9,417.8
319,Ben Okafor,10,228.6
319,Chloe Martinez,1,323.6
319,Chloe Martinez,2,473.7
319,Chloe Martinez,3,253.6
319,Chloe Martinez,4,239.9
319,Chloe Martinez,5,82.1
319,Chloe Martinez,6,437.4
319,Chloe Martinez,7,152.8
319,Chloe Martinez,8,359.7
319,Chloe Martinez,9,326.8
319,Chloe Martinez,10,337.7
319,David Kim,1,245.4
319,David Kim,2,141.9
319,David Kim,3,280.7
319,David Kim,4,336.9
319,David Kim,5,322.4
319,David Kim,6,357.9
319,David Kim,7,243.4
319,David Kim,8,250.7
319,David Kim,9,370.7
319,David Kim,10,254.2
319,Emma Thompson,1,240.2
319,Emma Thompson,2,280.1
319,Emma Thompson,3,294.0
319,Emma Thompson,4,284.6
319,Emma Thompson,5,286.3
319,Emma Thompson,6,170.5
319,Emma Thompson,7,402.2
319,Emma Thompson,8,328.6
319,Emma Thompson,9,357.4
319,Emma Thompson,10,413.2
319,Faisal Rahman,1,398.8
319,Faisal Rahman,2,360.5
319,Faisal Rahman,3,388.3
319,Faisal Rahman,4,329.0
319,Faisal Rahman,5,363.8
319,Faisal Rahman,6,351.2
319,Faisal Rahman,7,263.4
319,Faisal Rahman,8,427.7
319,Faisal Rahman,9,324.7
319,Faisal Rahman,10,229.6
319,Grace Chen,1,250.6
319,Grace Chen,2,232.4
319,Grace Chen,3,469.5
319,Grace Chen,4,401.7
319,Grace Chen,5,396.8
319,Grace Chen,6,314.0
319,Grace Chen,7,324.5
319,Grace Chen,8,399.0
319,Grace Chen,9,353.0
319,Grace Chen,10,410.5
319,Harry Patel,1,447.9
319,Harry Patel,2,482.0
319,Harry Patel,3,322.4
319,Harry Patel,4,269.3
319,Harry Patel,5,320.7
319,Harry Patel,6,353.4
319,Harry Patel,7,462.1
319,Harry Patel,8,330.3
319,Harry Patel,9,326.1
319,Harry Patel,10,190.6
319,Isabel Santos,1,385.8
319,Isabel Santos,2,280.4
319,Isabel Santos,3,134.7
319,Isabel Santos,4,233.7
319,Isabel Santos,5,335.4
319,Isabel Santos,6,228.5
319,Isabel Santos,7,338.7
319,Isabel Santos,8,153.4
319,Isabel Santos,9,205.6
319,Isabel Santos,10,215.8
319,Jack Williams,1,405.2
319,Jack Williams,2,280.0
319,Jack Williams,3,362.7
319,Jack Williams,4,340.9
319,Jack Williams,5,397.3
319,Jack Williams,6,340.6
319,Jack Williams,7,352.5
319,Jack Williams,8,553.7
319,Jack Williams,9,404.6
319,Jack Williams,10,269.1
319,Kezia Adeyemi,1,186.1
319,Kezia Adeyemi,2,409.0
319,Kezia Adeyemi,3,245.1
319,Kezia Adeyemi,4,247.8
319,Kezia Adeyemi,5,356.7
319,Kezia Adeyemi,6,351.6
319,Kezia Adeyemi,7,319.3
319,Kezia Adeyemi,8,335.7
319,Kezia Adeyemi,9,318.7
319,Kezia Adeyemi,10,246.8
319,Liam O'Brien,1,389.2
319,Liam O'Brien,2,407.2
319,Liam O'Brien,3,334.2
319,Liam O'Brien,4,149.0
319,Liam O'Brien,5,179.5
319,Liam O'Brien,6,330.9
319,Liam O'Brien,7,59.1
319,Liam O'Brien,8,327.0
319,Liam O'Brien,9,245.7
319,Liam O'Brien,10,563.6
319,Maya Singh,1,349.9
319,Maya Singh,2,262.0
319,Maya Singh,3,180.0
319,Maya Singh,4,490.7
319,Maya Singh,5,267.3
319,Maya Singh,6,183.2
319,Maya Singh,7,323.1
319,Maya Singh,8,317.0
319,Maya Singh,9,295.8
319,Maya Singh,10,425.1
319,Noah Clarke,1,284.2
319,Noah Clarke,2,192.1
319,Noah Clarke,3,298.1
319,Noah Clarke,4,347.5
319,Noah Clarke,5,377.6
319,Noah Clarke,6,159.5
319,Noah Clarke,7,286.7
319,Noah Clarke,8,321.2
319,Noah Clarke,9,489.1
319,Noah Clarke,10,210.4
319,Priya Sharma,1,372.5
319,Priya Sharma,2,234.1
319,Priya Sharma,3,232.5
319,Priya Sharma,4,360.2
319,Priya Sharma,5,289.4
